,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,parahippocampal-rh,parsorbitalis-lh,pericalcarine-lh,superiorparietal-rh
frontalpole-rh,0.6741479634247715,0.0,0.19118869492934332,0.0,0.0,0.0,0.06151288445552785,0.07315045719035744
isthmuscingulate-rh,0.0,0.37228123419322207,0.0,0.0900354071825999,0.2959028831562974,0.0622154779969651,0.15275670207384925,0.02680829539706626
lateraloccipital-lh,0.1387354205033763,0.0,0.534683855125844,0.047268262737875995,0.0,0.0,0.15837937384898712,0.12093308778391651
lateraloccipital-rh,0.0,0.08551992225461613,0.03644314868804665,0.5063168124392614,0.04227405247813411,0.042759961127308066,0.18853255587949466,0.09815354713313897
parahippocampal-rh,0.0,0.3170201196302338,0.0,0.048395867319195214,0.4415443175638934,0.06797172376291463,0.11745513866231648,0.0076128330614464385
parsorbitalis-lh,0.0,0.06626506024096386,0.0,0.047097480832420595,0.06790799561883899,0.5575027382256298,0.07667031763417305,0.18455640744797372
pericalcarine-lh,0.02922077922077922,0.12094155844155845,0.10349025974025974,0.1590909090909091,0.08603896103896104,0.05762987012987013,0.33319805194805197,0.11038961038961038
superiorparietal-rh,0.04476834981780323,0.028630921395106715,0.10255075481520042,0.10515356585111921,0.007287870900572618,0.17751171264966165,0.1415929203539823,0.3925039042165539
