,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,precuneus-rh,superiorparietal-rh
fusiform-rh,0.1311981791578605,0.12940985205657618,0.12225654365143879,0.12875955129247277,0.12534547228092993,0.10567387416680214,0.12908470167452446,0.12827182571939522
inferiorparietal-rh,0.13029262710478992,0.13274480954716364,0.12130129148275298,0.1288213176393657,0.12440738924309303,0.10446297204512016,0.1288213176393657,0.12914827529834885
isthmuscingulate-rh,0.12583444592790388,0.12416555407209613,0.13067423230974634,0.12516688918558078,0.12917222963951935,0.11248331108144193,0.1270026702269693,0.12550066755674233
lateraloccipital-rh,0.1298084792928466,0.1293174005565559,0.12244229824848583,0.13013586511704042,0.12604354231461778,0.10623669995089213,0.12817155017187756,0.12784416434768375
lingual-rh,0.12711169427587338,0.12547154338199115,0.12694767918648517,0.12678366409709693,0.13022798097424962,0.10956207971133344,0.12760373954403806,0.12629161882893225
parahippocampal-rh,0.12393081163276944,0.12183995438129633,0.12773237027181145,0.12336057783691314,0.12621174681619465,0.13210416270670974,0.12317049990496104,0.12164987644934423
precuneus-rh,0.12917810431131924,0.12756337800742773,0.12288067172614242,0.126756014855482,0.12562570644275795,0.10463426449216857,0.1336993379622154,0.12966252220248667
superiorparietal-rh,0.12938489149942894,0.12889541523902756,0.12269538260727689,0.12791646271822482,0.1256322401696851,0.10442160221895905,0.1305270027736988,0.1305270027736988
