,Fp1,F7,O1,TP10,AF7,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.6346153846153846,0.36538461538461536,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.5087719298245614,0.49122807017543857,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
