,Fp1,F7,O1,TP10,AF7,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.46017699115044247,0.0,0.0,0.0,0.061946902654867256,0.4778761061946903,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.2647058823529412,0.0,0.0,0.0,0.4411764705882353,0.29411764705882354,0.0
CPz,0.0,0.36,0.0,0.0,0.0,0.05333333333333334,0.5866666666666667,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
