,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.39285714285714285,0.39285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,0.0
TP9,0.2839506172839506,0.41975308641975306,0.2962962962962963,0.0,0.0,0.0,0.0,0.0
Oz,0.19718309859154928,0.36619718309859156,0.43661971830985913,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
