,Fp1,F7,O1,TP10,AF7,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.30584192439862545,0.12371134020618557,0.2508591065292096,0.23367697594501718,0.0859106529209622
AF7,0.0,0.0,0.0,0.21951219512195122,0.21341463414634146,0.21951219512195122,0.21951219512195122,0.12804878048780488
POz,0.0,0.0,0.0,0.27075812274368233,0.1299638989169675,0.26353790613718414,0.24548736462093862,0.09025270758122744
CPz,0.0,0.0,0.0,0.26053639846743293,0.13793103448275862,0.2567049808429119,0.25287356321839083,0.09195402298850575
AF8,0.0,0.0,0.0,0.20634920634920634,0.18253968253968253,0.20634920634920634,0.20634920634920634,0.1984126984126984
