,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.48148148148148145,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0
TP9,0.0,0.1746987951807229,0.18072289156626506,0.13855421686746988,0.1746987951807229,0.0,0.16265060240963855,0.1686746987951807
Oz,0.0,0.12048192771084337,0.2570281124497992,0.1285140562248996,0.17670682730923695,0.0,0.10843373493975904,0.20883534136546184
AF7,0.0,0.12574850299401197,0.17964071856287425,0.18562874251497005,0.19161676646706588,0.0,0.12574850299401197,0.19161676646706588
C5,0.0,0.125,0.19444444444444445,0.14814814814814814,0.19907407407407407,0.0,0.125,0.20833333333333334
POz,0.28,0.0,0.0,0.0,0.0,0.72,0.0,0.0
CPz,0.0,0.16666666666666666,0.17307692307692307,0.14743589743589744,0.17307692307692307,0.0,0.16666666666666666,0.17307692307692307
TP8,0.0,0.11158798283261803,0.20600858369098712,0.13733905579399142,0.18454935622317598,0.0,0.11158798283261803,0.24892703862660945
