,Fp1,F7,O1,TP10,AF7,POz,CPz,AF8
Fp1,0.30286599535243997,0.047250193648334625,0.11541440743609604,0.030983733539891558,0.046475600309837335,0.11618900077459333,0.10224632068164213,0.238574748257165
F7,0.016054421768707482,0.33170068027210886,0.14639455782312924,0.16979591836734695,0.09442176870748299,0.06585034013605442,0.15782312925170067,0.017959183673469388
O1,0.0540439806187104,0.19716734998136415,0.31010063361908313,0.1233693626537458,0.06224375698844577,0.045471487141259787,0.143496086470369,0.064107342527022
TP10,0.01195720578980491,0.19509125235997482,0.1000629326620516,0.31057268722466963,0.1211453744493392,0.09408432976714914,0.13656387665198239,0.03052234109502832
AF7,0.029356060606060608,0.16287878787878787,0.07575757575757576,0.17945075757575757,0.2883522727272727,0.16145833333333334,0.06439393939393939,0.03835227272727273
POz,0.055534987041836355,0.09626064420584969,0.045538689374305816,0.11403184005923732,0.12699000370233246,0.3746760459089226,0.08404294705664568,0.10292484265087005
CPz,0.040123456790123455,0.17993827160493828,0.12345679012345678,0.13919753086419753,0.04135802469135803,0.0669753086419753,0.35216049382716047,0.056790123456790124
AF8,0.1559917355371901,0.033574380165289255,0.08884297520661157,0.05010330578512397,0.04183884297520661,0.1441115702479339,0.09452479338842976,0.3910123966942149
