,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.27019498607242337,0.0,0.09749303621169916,0.21448467966573817,0.20891364902506965,0.0,0.20891364902506965,0.0
CP5,0.0,0.5333333333333333,0.0,0.0,0.0,0.4666666666666667,0.0,0.0
O1,0.20114942528735633,0.0,0.19540229885057472,0.20114942528735633,0.20114942528735633,0.0,0.20114942528735633,0.0
Oz,0.2314540059347181,0.0,0.10385756676557864,0.22551928783382788,0.2166172106824926,0.0,0.22255192878338279,0.0
C5,0.22955974842767296,0.0,0.11006289308176101,0.2169811320754717,0.22955974842767296,0.0,0.2138364779874214,0.0
POz,0.0,0.5070422535211268,0.0,0.0,0.0,0.49295774647887325,0.0,0.0
CPz,0.2289156626506024,0.0,0.10542168674698796,0.22590361445783133,0.21686746987951808,0.0,0.22289156626506024,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
