subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S42,Sess02,MOTOR_EXECUTION-LEFT,0.9821569475888017,1.0000000000000007,0.9291423557996675,1.0318232256308064,bootstrap,critical,fullwin_task_hrf
S42,Sess02,MOTOR_EXECUTION-RIGHT,0.9856724477342355,1.0,0.9442595631835982,1.0257023931903095,bootstrap,critical,fullwin_task_hrf
S42,Sess02,MOTOR_IMAGERY-LEFT,0.9584233640755379,1.0000000000000004,0.9041787397385224,1.0134789865931169,bootstrap,critical,fullwin_task_hrf
S42,Sess02,MOTOR_IMAGERY-RIGHT,1.0033759289332753,1.0000000000000004,0.9410064263285476,1.0713321052452784,bootstrap,critical,fullwin_task_hrf
S42,Sess02,MOTOR_EXECUTION,0.9839146976615185,1.0000000000000004,0.9367009594916329,1.028762809410558,bootstrap,critical,fullwin_task_hrf
S42,Sess02,MOTOR_IMAGERY,0.9808996465044066,1.0000000000000004,0.922592583033535,1.0424055459191977,bootstrap,critical,fullwin_task_hrf
S42,Sess02,LEFT,0.9702901558321697,1.0000000000000004,0.916660547769095,1.0226511061119616,bootstrap,critical,fullwin_task_hrf
S42,Sess02,RIGHT,0.9945241883337554,1.0000000000000002,0.9426329947560729,1.0485172492177939,bootstrap,critical,fullwin_task_hrf
S42,Sess02,LEFT_vs_RIGHT,-0.024234032501585734,0.0,-0.13185670144869888,0.08001811135588877,bootstrap,delta,fullwin_task_hrf
S42,Sess02,IMAGERY_vs_EXECUTION,-0.00301505115711187,0.0,-0.10617022637702311,0.10570458642756475,bootstrap,delta,fullwin_task_hrf
S42,Sess02,ME_LEFT_vs_ME_RIGHT,-0.003515500145433781,0.0,-0.096560037390642,0.08756366244720826,bootstrap,delta,fullwin_task_hrf
S42,Sess02,MI_LEFT_vs_MI_RIGHT,-0.044952564857737465,0.0,-0.16715336550675608,0.07247256026456927,bootstrap,delta,fullwin_task_hrf
