,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.11764705882352941,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0,0.14705882352941177
parstriangularis-rh,0.0449438202247191,0.15730337078651685,0.16853932584269662,0.14606741573033707,0.16853932584269662,0.15730337078651685,0.0,0.15730337078651685
postcentral-lh,0.0425531914893617,0.14893617021276595,0.18085106382978725,0.13829787234042554,0.19148936170212766,0.14893617021276595,0.0,0.14893617021276595
precentral-rh,0.04597701149425287,0.16091954022988506,0.16091954022988506,0.14942528735632185,0.16091954022988506,0.16091954022988506,0.0,0.16091954022988506
superiorparietal-lh,0.042105263157894736,0.14736842105263157,0.17894736842105263,0.1368421052631579,0.2,0.14736842105263157,0.0,0.14736842105263157
superiortemporal-lh,0.0449438202247191,0.15730337078651685,0.16853932584269662,0.14606741573033707,0.16853932584269662,0.15730337078651685,0.0,0.15730337078651685
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.0449438202247191,0.15730337078651685,0.16853932584269662,0.14606741573033707,0.16853932584269662,0.15730337078651685,0.0,0.15730337078651685
