,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.417910447761194,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.13432835820895522,0.0,0.14925373134328357
parstriangularis-rh,0.0273972602739726,0.15753424657534246,0.17123287671232876,0.136986301369863,0.17123287671232876,0.1643835616438356,0.02054794520547945,0.1506849315068493
postcentral-lh,0.024691358024691357,0.1419753086419753,0.19753086419753085,0.12345679012345678,0.19753086419753085,0.16049382716049382,0.018518518518518517,0.13580246913580246
precentral-rh,0.029197080291970802,0.16058394160583941,0.16058394160583941,0.145985401459854,0.16058394160583941,0.16058394160583941,0.021897810218978103,0.16058394160583941
superiorparietal-lh,0.023952095808383235,0.1377245508982036,0.17964071856287425,0.11976047904191617,0.23952095808383234,0.1497005988023952,0.017964071856287425,0.1317365269461078
superiortemporal-lh,0.05357142857142857,0.13690476190476192,0.17261904761904762,0.11904761904761904,0.16071428571428573,0.17857142857142858,0.017857142857142856,0.16071428571428573
superiortemporal-rh,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.14814814814814814
supramarginal-lh,0.0625,0.14375,0.15625,0.125,0.15,0.175,0.01875,0.16875
