,postcentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
postcentral-lh,0.23958333333333334,0.15625,0.15625,0.09375,0.16666666666666666,0.0,0.046875,0.140625
rostralmiddlefrontal-lh,0.11764705882352941,0.20784313725490197,0.17647058823529413,0.06666666666666667,0.1843137254901961,0.058823529411764705,0.054901960784313725,0.13333333333333333
rostralmiddlefrontal-rh,0.10135135135135136,0.14864864864864866,0.23310810810810811,0.033783783783783786,0.20945945945945946,0.06756756756756757,0.0472972972972973,0.15878378378378377
superiorparietal-lh,0.12582781456953643,0.12582781456953643,0.0728476821192053,0.271523178807947,0.0728476821192053,0.046357615894039736,0.19205298013245034,0.09271523178807947
superiorparietal-rh,0.11149825783972125,0.15331010452961671,0.21602787456445993,0.03484320557491289,0.2229965156794425,0.059233449477351915,0.04878048780487805,0.15331010452961671
superiortemporal-lh,0.0,0.0949367088607595,0.12658227848101267,0.0379746835443038,0.10759493670886076,0.37341772151898733,0.05063291139240506,0.2088607594936709
superiortemporal-rh,0.05357142857142857,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.047619047619047616,0.375,0.07142857142857142
supramarginal-lh,0.10469314079422383,0.12274368231046931,0.17328519855595667,0.05054151624548736,0.1624548736462094,0.1263537906137184,0.04332129963898917,0.21660649819494585
