,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12040816326530612,0.12448979591836734,0.11224489795918367,0.12857142857142856,0.12857142857142856
parsopercularis-lh,0.1285140562248996,0.13052208835341367,0.13052208835341367,0.11847389558232932,0.12248995983935743,0.11044176706827309,0.1285140562248996,0.13052208835341367
parstriangularis-rh,0.12673267326732673,0.1306930693069307,0.13465346534653466,0.11683168316831684,0.12079207920792079,0.10891089108910891,0.12673267326732673,0.13465346534653466
precentral-lh,0.12581344902386118,0.12581344902386118,0.12581344902386118,0.12581344902386118,0.12581344902386118,0.1193058568329718,0.12581344902386118,0.12581344902386118
precentral-rh,0.12658227848101267,0.12658227848101267,0.12658227848101267,0.12447257383966245,0.12658227848101267,0.1160337552742616,0.12658227848101267,0.12658227848101267
superiorparietal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-lh,0.12857142857142856,0.12857142857142856,0.12857142857142856,0.12040816326530612,0.12448979591836734,0.11224489795918367,0.12857142857142856,0.12857142857142856
superiortemporal-rh,0.12673267326732673,0.1306930693069307,0.13465346534653466,0.11683168316831684,0.12079207920792079,0.10891089108910891,0.12673267326732673,0.13465346534653466
