,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
postcentral-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.0,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.19444444444444445
rostralmiddlefrontal-lh,0.0,0.0,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.15384615384615385,0.1794871794871795,0.15384615384615385
superiorparietal-lh,0.0,0.0,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.19444444444444445
superiorparietal-rh,0.0,0.0,0.17647058823529413,0.14705882352941177,0.17647058823529413,0.14705882352941177,0.17647058823529413,0.17647058823529413
superiortemporal-rh,0.04878048780487805,0.0,0.14634146341463414,0.12195121951219512,0.14634146341463414,0.12195121951219512,0.1951219512195122,0.21951219512195122
supramarginal-lh,0.06818181818181818,0.0,0.11363636363636363,0.09090909090909091,0.11363636363636363,0.09090909090909091,0.1590909090909091,0.36363636363636365
