,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.27102803738317754,0.11214953271028037,0.028037383177570093,0.12149532710280374,0.1308411214953271,0.1588785046728972,0.14953271028037382,0.028037383177570093
caudalmiddlefrontal-rh,0.15730337078651685,0.23595505617977527,0.033707865168539325,0.10112359550561797,0.0898876404494382,0.23595505617977527,0.1348314606741573,0.011235955056179775
postcentral-lh,0.037037037037037035,0.04938271604938271,0.41975308641975306,0.12345679012345678,0.16049382716049382,0.08641975308641975,0.08641975308641975,0.037037037037037035
postcentral-rh,0.11940298507462686,0.09701492537313433,0.07462686567164178,0.208955223880597,0.11940298507462686,0.1865671641791045,0.1791044776119403,0.014925373134328358
rostralmiddlefrontal-lh,0.1414141414141414,0.09090909090909091,0.09090909090909091,0.12121212121212122,0.24242424242424243,0.16161616161616163,0.12121212121212122,0.030303030303030304
rostralmiddlefrontal-rh,0.144,0.128,0.048,0.12,0.104,0.28,0.16,0.016
superiorparietal-lh,0.144,0.104,0.032,0.136,0.104,0.184,0.24,0.056
supramarginal-lh,0.075,0.025,0.075,0.0,0.075,0.075,0.1,0.575
