,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh
parstriangularis-rh,0.14958448753462603,0.12742382271468145,0.13019390581717452,0.1523545706371191,0.13850415512465375,0.13019390581717452,0.04986149584487535,0.12188365650969529
postcentral-rh,0.08185053380782918,0.18683274021352314,0.1387900355871886,0.15658362989323843,0.1423487544483986,0.11209964412811388,0.051601423487544484,0.1298932384341637
precentral-lh,0.09288537549407115,0.1600790513833992,0.16403162055335968,0.13438735177865613,0.16996047430830039,0.12845849802371542,0.05928853754940711,0.09090909090909091
precentral-rh,0.09944751381215469,0.16574585635359115,0.1270718232044199,0.17495395948434622,0.13259668508287292,0.12338858195211787,0.05156537753222836,0.1252302025782689
rostralmiddlefrontal-lh,0.09861932938856016,0.15779092702169625,0.15976331360946747,0.13806706114398423,0.16962524654832348,0.126232741617357,0.05917159763313609,0.09072978303747535
rostralmiddlefrontal-rh,0.10307017543859649,0.1425438596491228,0.14912280701754385,0.14473684210526316,0.14912280701754385,0.14473684210526316,0.06578947368421052,0.10087719298245613
superiortemporal-lh,0.08653846153846154,0.12980769230769232,0.13942307692307693,0.125,0.14423076923076922,0.1346153846153846,0.14423076923076922,0.09615384615384616
superiortemporal-rh,0.10047846889952153,0.17703349282296652,0.11004784688995216,0.16267942583732056,0.11004784688995216,0.1076555023923445,0.04784688995215311,0.18421052631578946
