,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-rh,precentral-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.17067307692307693,0.1346153846153846,0.13701923076923078,0.13701923076923078,0.12259615384615384,0.0673076923076923,0.0985576923076923,0.13221153846153846
parstriangularis-rh,0.12984054669703873,0.1480637813211845,0.14350797266514806,0.15261958997722094,0.12072892938496584,0.06605922551252848,0.10933940774487472,0.12984054669703873
postcentral-rh,0.13023255813953488,0.14186046511627906,0.14883720930232558,0.14651162790697675,0.12325581395348838,0.06744186046511629,0.10697674418604651,0.13488372093023257
precentral-rh,0.12814645308924486,0.14416475972540047,0.14645308924485126,0.15102974828375287,0.12128146453089245,0.06636155606407322,0.10983981693363844,0.13272311212814644
rostralmiddlefrontal-rh,0.13506493506493505,0.13766233766233765,0.13766233766233765,0.13766233766233765,0.13246753246753246,0.07272727272727272,0.10909090909090909,0.13766233766233765
superiortemporal-lh,0.11607142857142858,0.12946428571428573,0.12946428571428573,0.12946428571428573,0.11607142857142858,0.125,0.12946428571428573,0.125
superiortemporal-rh,0.11988304093567251,0.13742690058479531,0.13450292397660818,0.14035087719298245,0.12280701754385964,0.0847953216374269,0.13450292397660818,0.12573099415204678
supramarginal-rh,0.13,0.1375,0.145,0.1425,0.125,0.0725,0.1075,0.14
