,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.2
postcentral-lh,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
postcentral-rh,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.2
superiorfrontal-lh,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.2
superiorfrontal-rh,0.1,0.0,0.1,0.1,0.1,0.2,0.2,0.2
superiorparietal-lh,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727
superiorparietal-rh,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727
superiortemporal-rh,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727
