,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.17817371937639198,0.13808463251670378,0.12249443207126949,0.133630289532294,0.09131403118040089,0.09131403118040089,0.10690423162583519,0.13808463251670378
postcentral-lh,0.13559322033898305,0.1440677966101695,0.12076271186440678,0.13983050847457626,0.1059322033898305,0.1038135593220339,0.11864406779661017,0.13135593220338984
postcentral-rh,0.1279826464208243,0.12364425162689804,0.16702819956616052,0.11279826464208242,0.10845986984815618,0.10412147505422993,0.13449023861171366,0.12147505422993492
superiorfrontal-rh,0.14351851851851852,0.1412037037037037,0.11574074074074074,0.15046296296296297,0.09722222222222222,0.09953703703703703,0.11805555555555555,0.13425925925925927
superiorparietal-lh,0.0979498861047836,0.10933940774487472,0.11389521640091116,0.0979498861047836,0.16173120728929385,0.15034168564920272,0.13895216400911162,0.12984054669703873
superiortemporal-lh,0.1,0.11162790697674418,0.10930232558139535,0.10697674418604651,0.14651162790697675,0.1511627906976744,0.13953488372093023,0.13488372093023257
superiortemporal-rh,0.10121457489878542,0.11133603238866396,0.12955465587044535,0.11336032388663968,0.12348178137651822,0.12753036437246965,0.15991902834008098,0.13360323886639677
supramarginal-lh,0.1288981288981289,0.12266112266112267,0.11434511434511435,0.11850311850311851,0.11434511434511435,0.11850311850311851,0.13097713097713098,0.15176715176715178
