,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.15,0.0,0.1,0.075,0.15,0.125,0.225,0.175
postcentral-lh,0.13157894736842105,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.15789473684210525,0.13157894736842105,0.13157894736842105,0.15789473684210525
postcentral-rh,0.06557377049180328,0.03278688524590164,0.36065573770491804,0.06557377049180328,0.13114754098360656,0.13114754098360656,0.11475409836065574,0.09836065573770492
superiorfrontal-lh,0.0851063829787234,0.0425531914893617,0.1702127659574468,0.10638297872340426,0.1702127659574468,0.1276595744680851,0.14893617021276595,0.14893617021276595
superiorfrontal-rh,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.09090909090909091,0.20454545454545456,0.09090909090909091,0.1590909090909091,0.13636363636363635
superiorparietal-lh,0.1,0.04,0.14,0.08,0.12,0.22,0.16,0.14
superiorparietal-rh,0.10416666666666667,0.020833333333333332,0.125,0.041666666666666664,0.125,0.125,0.2916666666666667,0.16666666666666666
superiortemporal-rh,0.1276595744680851,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.1276595744680851,0.1276595744680851,0.19148936170212766,0.23404255319148937
