,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.23636363636363636,0.07272727272727272,0.03636363636363636,0.09090909090909091,0.21818181818181817,0.2545454545454545,0.05454545454545454,0.03636363636363636
postcentral-lh,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.07142857142857142
postcentral-rh,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.19230769230769232,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.11538461538461539
superiorfrontal-rh,0.08,0.12,0.08,0.32,0.16,0.08,0.08,0.08
superiorparietal-lh,0.25,0.041666666666666664,0.041666666666666664,0.0625,0.2916666666666667,0.22916666666666666,0.041666666666666664,0.041666666666666664
superiorparietal-rh,0.20967741935483872,0.08064516129032258,0.03225806451612903,0.08064516129032258,0.1935483870967742,0.3387096774193548,0.03225806451612903,0.03225806451612903
superiortemporal-rh,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.25925925925925924,0.14814814814814814,0.07407407407407407,0.1111111111111111,0.1111111111111111
supramarginal-rh,0.11538461538461539,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.11538461538461539
