,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.24193548387096775,0.08387096774193549,0.12903225806451613,0.11612903225806452,0.0967741935483871,0.14516129032258066,0.05161290322580645,0.13548387096774195
caudalmiddlefrontal-rh,0.08722741433021806,0.17133956386292834,0.13395638629283488,0.1588785046728972,0.09968847352024922,0.14641744548286603,0.11214953271028037,0.09034267912772585
postcentral-lh,0.11413043478260869,0.10869565217391304,0.20108695652173914,0.11413043478260869,0.125,0.12771739130434784,0.07065217391304347,0.13858695652173914
postcentral-rh,0.10149253731343283,0.14626865671641792,0.1253731343283582,0.20597014925373133,0.11641791044776119,0.12835820895522387,0.10746268656716418,0.06865671641791045
superiorfrontal-rh,0.08923076923076922,0.09846153846153846,0.14153846153846153,0.12307692307692308,0.2276923076923077,0.10461538461538461,0.1076923076923077,0.1076923076923077
superiorparietal-lh,0.12534059945504086,0.1226158038147139,0.12534059945504086,0.11716621253405994,0.08719346049046321,0.21525885558583105,0.08719346049046321,0.11989100817438691
superiortemporal-lh,0.06428571428571428,0.13214285714285715,0.10357142857142858,0.12142857142857143,0.125,0.125,0.24285714285714285,0.08571428571428572
superiortemporal-rh,0.1320754716981132,0.09119496855345911,0.1509433962264151,0.07232704402515723,0.10062893081761007,0.13522012578616352,0.07547169811320754,0.24213836477987422
