,Fz,FT9,F4,Fp2,AF7,F6,AF8,AF4
Fz,0.5038975501113586,0.16258351893095768,0.0,0.21492204899777284,0.11859688195991092,0.0,0.0,0.0
FT9,0.19269102990033224,0.7382059800664452,0.0,0.03920265780730897,0.004651162790697674,0.02524916943521595,0.0,0.0
F4,0.0,0.0,0.7,0.0,0.0,0.12857142857142856,0.17142857142857143,0.0
Fp2,0.24492385786802032,0.038705583756345176,0.0,0.5444162436548223,0.17195431472081218,0.0,0.0,0.0
AF7,0.1748768472906404,0.007389162561576354,0.0,0.21921182266009853,0.5985221674876847,0.0,0.0,0.0
F6,0.0,0.03386641580432737,0.05738476011288805,0.0,0.0,0.6077140169332079,0.1984948259642521,0.10253998118532455
AF8,0.0,0.0,0.0430672268907563,0.0,0.0,0.11081932773109243,0.6255252100840336,0.22058823529411764
AF4,0.0,0.0,0.0,0.0,0.0,0.055700156168662154,0.21447162935970848,0.7298282144716294
