,Fp1,Fz,FT9,F8,Fp2,AF7,FT8,AF8
Fp1,0.4927536231884058,0.0,0.0,0.0,0.0,0.5072463768115942,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.18324607329842932,0.0,0.0,0.0,0.0,0.8167539267015707,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
