,Fp1,FT9,Fp2,AF7,AF3,FT7,AF8,AF4
Fp1,0.5902547065337763,0.0,0.0,0.0,0.0,0.0,0.0,0.4097452934662237
FT9,0.0,0.982532751091703,0.0,0.0,0.0,0.0,0.0,0.017467248908296942
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.3969631236442516,0.006507592190889371,0.0,0.0,0.0,0.0,0.0,0.596529284164859
