,Fp1,Fz,FT9,F8,Fp2,AF7,FT8,AF8
Fp1,0.5407220822837951,0.0,0.0,0.0,0.0,0.02938706968933669,0.0,0.42989084802686817
Fz,0.0,0.6126888217522659,0.06948640483383686,0.09909365558912386,0.16555891238670695,0.053172205438066465,0.0,0.0
FT9,0.0,0.19392917369308602,0.806070826306914,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.19523809523809524,0.0,0.8047619047619048,0.0,0.0,0.0,0.0
Fp2,0.0,0.3071748878923767,0.0,0.0,0.5269058295964125,0.16591928251121077,0.0,0.0
AF7,0.057660626029654036,0.14497528830313014,0.0,0.0,0.24382207578253706,0.5535420098846787,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.9450354609929078,0.0549645390070922
AF8,0.37664233576642336,0.0,0.0,0.0,0.0,0.0,0.021167883211678833,0.6021897810218978
