,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,middletemporal-lh,parahippocampal-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.581039755351682,0.059123343527013254,0.01529051987767584,0.16819571865443425,0.07339449541284404,0.08053007135575943,0.0,0.022426095820591234
frontalpole-lh,0.08379888268156424,0.638268156424581,0.12150837988826815,0.0111731843575419,0.055865921787709494,0.0,0.01675977653631285,0.07262569832402235
frontalpole-rh,0.020249221183800622,0.1292834890965732,0.7725856697819314,0.0,0.0,0.0,0.001557632398753894,0.0763239875389408
fusiform-lh,0.13898305084745763,0.005084745762711864,0.0,0.46271186440677964,0.07372881355932204,0.288135593220339,0.0288135593220339,0.002542372881355932
middletemporal-lh,0.09277238403451996,0.043149946062567425,0.0,0.09492988133764833,0.627831715210356,0.09600862998921252,0.0,0.045307443365695796
parahippocampal-lh,0.05818181818181818,0.0,0.0,0.29545454545454547,0.09181818181818181,0.52,0.013636363636363636,0.02090909090909091
temporalpole-rh,0.0,0.018158236057068743,0.0038910505836575876,0.04928664072632944,0.0,0.02204928664072633,0.77431906614786,0.13229571984435798
transversetemporal-rh,0.024691358024691357,0.06172839506172839,0.06296296296296296,0.0,0.05432098765432099,0.02345679012345679,0.1259259259259259,0.6469135802469136
