,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.5933701657458563,0.07955801104972375,0.08729281767955802,0.11049723756906077,0.011049723756906077,0.020994475138121547,0.07403314917127071,0.023204419889502764
frontalpole-rh,0.07357212003872217,0.5808325266214908,0.05227492739593417,0.13165537270087124,0.05614714424007745,0.015488867376573089,0.09002904162633107,0.0
medialorbitofrontal-lh,0.08612975391498881,0.04697986577181208,0.5201342281879194,0.17337807606263983,0.0,0.049217002237136466,0.10067114093959731,0.02348993288590604
medialorbitofrontal-rh,0.09836065573770492,0.12807377049180327,0.16700819672131148,0.4661885245901639,0.020491803278688523,0.007172131147540984,0.11270491803278689,0.0
parahippocampal-rh,0.017133956386292833,0.09501557632398754,0.0,0.037383177570093455,0.8177570093457944,0.012461059190031152,0.020249221183800622,0.0
rostralanteriorcingulate-lh,0.03207810320781032,0.02789400278940028,0.05718270571827057,0.00697350069735007,0.01394700139470014,0.701534170153417,0.14365411436541142,0.016736401673640166
rostralanteriorcingulate-rh,0.0595959595959596,0.09292929292929293,0.09090909090909091,0.10909090909090909,0.013131313131313131,0.10606060606060606,0.5151515151515151,0.013131313131313131
temporalpole-lh,0.04247104247104247,0.0,0.04054054054054054,0.0,0.0,0.019305019305019305,0.02895752895752896,0.8687258687258688
