,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
entorhinal-lh,0.4357090374724467,0.00440852314474651,0.015429831006612785,0.1623806024981631,0.18221895664952242,0.12564290962527552,0.0653930933137399,0.00881704628949302
frontalpole-lh,0.005934718100890208,0.8041543026706232,0.09495548961424333,0.040059347181008904,0.010385756676557863,0.028189910979228485,0.005934718100890208,0.010385756676557863
frontalpole-rh,0.03009259259259259,0.0763888888888889,0.5775462962962963,0.06828703703703703,0.06828703703703703,0.06597222222222222,0.08912037037037036,0.024305555555555556
fusiform-lh,0.1510177281680893,0.018384766907419567,0.03479973736047275,0.3315824031516743,0.16021011162179907,0.2278397898883782,0.06828627708470125,0.007879185817465528
inferiortemporal-lh,0.16318537859007834,0.007180156657963447,0.038511749347258484,0.15861618798955612,0.35574412532637073,0.24086161879895562,0.03328981723237598,0.0026109660574412533
parahippocampal-lh,0.1100420926037282,0.012627781118460614,0.03187011425135298,0.21948286229705352,0.22609741431148528,0.3481659651232712,0.04149128081779916,0.010222489476849068
parahippocampal-rh,0.10067873303167421,0.0022624434389140274,0.07805429864253394,0.11990950226244344,0.06221719457013575,0.08257918552036199,0.5147058823529411,0.03959276018099547
temporalpole-rh,0.025796661608497723,0.010622154779969651,0.03490136570561457,0.018209408194233688,0.009104704097116844,0.025796661608497723,0.04704097116843703,0.8285280728376327
