,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6544766708701135,0.17023959646910466,0.017654476670870115,0.03530895334174023,0.02269861286254729,0.09962168978562422,0.0,0.0
frontalpole-rh,0.16459197786998617,0.636237897648686,0.017980636237897647,0.027662517289073305,0.015214384508990318,0.1037344398340249,0.0,0.034578146611341634
fusiform-lh,0.013404825737265416,0.01161751563896336,0.5665773011617515,0.02680965147453083,0.2287756925826631,0.02323503127792672,0.0679177837354781,0.06166219839142091
isthmuscingulate-rh,0.031292517006802724,0.021768707482993196,0.044897959183673466,0.7306122448979592,0.029931972789115645,0.0380952380952381,0.009523809523809525,0.09387755102040816
parahippocampal-lh,0.01641025641025641,0.009230769230769232,0.2358974358974359,0.022564102564102566,0.6071794871794872,0.008205128205128205,0.052307692307692305,0.048205128205128206
parahippocampal-rh,0.08650875386199794,0.07518022657054584,0.024716786817713696,0.026776519052523172,0.010298661174047374,0.6992790937178167,0.04737384140061792,0.029866117404737384
temporalpole-lh,0.0,0.0,0.1103448275862069,0.004137931034482759,0.06482758620689655,0.05931034482758621,0.6689655172413793,0.09241379310344827
temporalpole-rh,0.0,0.03064699205448354,0.08286038592508513,0.08059023836549375,0.053348467650397274,0.03064699205448354,0.0771850170261067,0.64472190692395
