,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh
entorhinal-lh,0.312807881773399,0.21428571428571427,0.019704433497536946,0.10098522167487685,0.2881773399014778,0.04926108374384237,0.014778325123152709,0.0
frontalpole-lh,0.22126436781609196,0.3160919540229885,0.07471264367816093,0.04310344827586207,0.21551724137931033,0.031609195402298854,0.06321839080459771,0.034482758620689655
frontalpole-rh,0.007633587786259542,0.04198473282442748,0.25763358778625955,0.08206106870229007,0.013358778625954198,0.16793893129770993,0.22328244274809161,0.20610687022900764
lateralorbitofrontal-lh,0.08596491228070176,0.03333333333333333,0.05789473684210526,0.2982456140350877,0.10701754385964912,0.21578947368421053,0.06140350877192982,0.14035087719298245
medialorbitofrontal-lh,0.2570194384449244,0.183585313174946,0.023758099352051837,0.10367170626349892,0.36285097192224625,0.04103671706263499,0.01511879049676026,0.012958963282937365
rostralanteriorcingulate-lh,0.04024767801857585,0.017027863777089782,0.11764705882352941,0.20743034055727555,0.04179566563467492,0.2631578947368421,0.11919504643962849,0.19349845201238391
rostralanteriorcingulate-rh,0.007561436672967864,0.034026465028355386,0.22873345935727787,0.08506616257088846,0.005671077504725898,0.16824196597353497,0.2665406427221172,0.20415879017013233
rostralmiddlefrontal-rh,0.003395585738539898,0.013582342954159592,0.16298811544991512,0.15789473684210525,0.013582342954159592,0.21392190152801357,0.16468590831918506,0.2699490662139219
