,entorhinal-lh,frontalpole-lh,frontalpole-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7606837606837606,0.0,0.0,0.0,0.10826210826210826,0.037037037037037035,0.09401709401709402,0.0
frontalpole-lh,0.0,0.6966666666666667,0.245,0.018333333333333333,0.011666666666666667,0.0,0.0,0.028333333333333332
frontalpole-rh,0.0,0.2702702702702703,0.6882882882882883,0.010810810810810811,0.01981981981981982,0.0,0.0,0.010810810810810811
pericalcarine-rh,0.0,0.02102803738317757,0.014018691588785047,0.8925233644859814,0.0,0.028037383177570093,0.02102803738317757,0.02336448598130841
posteriorcingulate-lh,0.0824295010845987,0.015184381778741865,0.02386117136659436,0.0,0.6030368763557483,0.2017353579175705,0.04338394793926247,0.03036876355748373
posteriorcingulate-rh,0.02850877192982456,0.0,0.0,0.017543859649122806,0.19736842105263158,0.6469298245614035,0.06798245614035088,0.041666666666666664
temporalpole-lh,0.09090909090909091,0.0,0.0,0.015521064301552107,0.04434589800443459,0.0598669623059867,0.729490022172949,0.0598669623059867
temporalpole-rh,0.0,0.026845637583892617,0.010067114093959731,0.013422818791946308,0.020134228187919462,0.031879194630872486,0.0436241610738255,0.8540268456375839
