,entorhinal-lh,frontalpole-lh,frontalpole-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5974842767295597,0.0,0.0,0.0,0.2389937106918239,0.05660377358490566,0.1069182389937107,0.0
frontalpole-lh,0.0,0.717391304347826,0.21739130434782608,0.0,0.06521739130434782,0.0,0.0,0.0
frontalpole-rh,0.0,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
posteriorcingulate-lh,0.14559386973180077,0.0038314176245210726,0.03065134099616858,0.0,0.5593869731800766,0.1839080459770115,0.07662835249042145,0.0
posteriorcingulate-rh,0.035,0.0,0.0,0.0,0.25,0.695,0.02,0.0
temporalpole-lh,0.18888888888888888,0.0,0.0,0.0,0.2222222222222222,0.022222222222222223,0.5666666666666667,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
