,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-rh,posteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6765847347994826,0.2108667529107374,0.015523932729624839,0.0,0.0,0.04657179818887452,0.00646830530401035,0.04398447606727038
frontalpole-rh,0.21652421652421652,0.6353276353276354,0.005698005698005698,0.011396011396011397,0.0014245014245014246,0.0,0.05413105413105413,0.0754985754985755
parahippocampal-rh,0.030800821355236138,0.004106776180698152,0.7946611909650924,0.026694045174537988,0.006160164271047228,0.006160164271047228,0.03285420944558522,0.09856262833675565
parsorbitalis-rh,0.0,0.014423076923076924,0.020833333333333332,0.6746794871794872,0.16346153846153846,0.0,0.10576923076923077,0.020833333333333332
parstriangularis-rh,0.0,0.0,0.00683371298405467,0.23234624145785876,0.6150341685649203,0.0,0.14578587699316628,0.0
posteriorcingulate-lh,0.09770114942528736,0.0,0.014367816091954023,0.0,0.0,0.867816091954023,0.005747126436781609,0.014367816091954023
temporalpole-lh,0.01289134438305709,0.06445672191528545,0.029465930018416207,0.1270718232044199,0.11049723756906077,0.0,0.6500920810313076,0.0055248618784530384
temporalpole-rh,0.052100840336134456,0.0957983193277311,0.0773109243697479,0.021848739495798318,0.0,0.005042016806722689,0.008403361344537815,0.7394957983193278
