,entorhinal-lh,frontalpole-lh,frontalpole-rh,pericalcarine-rh,posteriorcingulate-lh,posteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.46875,0.46875,0.0,0.0625,0.0,0.0,0.0
frontalpole-rh,0.0,0.3684210526315789,0.618421052631579,0.0,0.013157894736842105,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
posteriorcingulate-lh,0.0,0.038461538461538464,0.019230769230769232,0.0,0.7115384615384616,0.14102564102564102,0.0,0.08974358974358974
posteriorcingulate-rh,0.0,0.0,0.0,0.0,0.23684210526315788,0.5394736842105263,0.0,0.2236842105263158
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.12903225806451613,0.20430107526881722,0.0,0.6666666666666666
