,Fp1,FT9,F8,Fp2,AF7,POz,AF8,FCz
Fp1,0.3609271523178808,0.009933774834437087,0.2152317880794702,0.15894039735099338,0.013245033112582781,0.009933774834437087,0.23178807947019867,0.0
FT9,0.012987012987012988,0.329004329004329,0.012987012987012988,0.05627705627705628,0.3333333333333333,0.1341991341991342,0.0,0.12121212121212122
F8,0.22635135135135134,0.010135135135135136,0.3581081081081081,0.060810810810810814,0.0,0.013513513513513514,0.2195945945945946,0.11148648648648649
Fp2,0.23157894736842105,0.06315789473684211,0.08947368421052632,0.4421052631578947,0.06315789473684211,0.0,0.08947368421052632,0.021052631578947368
AF7,0.012658227848101266,0.31645569620253167,0.004219409282700422,0.05063291139240506,0.34177215189873417,0.15611814345991562,0.008438818565400843,0.10970464135021098
POz,0.022727272727272728,0.17613636363636365,0.022727272727272728,0.0,0.21022727272727273,0.3693181818181818,0.03977272727272727,0.1590909090909091
AF8,0.28063241106719367,0.0,0.2608695652173913,0.06719367588932806,0.003952569169960474,0.023715415019762844,0.35177865612648224,0.011857707509881422
FCz,0.0,0.10810810810810811,0.14285714285714285,0.019305019305019305,0.10810810810810811,0.11196911196911197,0.011583011583011582,0.4980694980694981
