,Fp1,FT9,TP9,F8,AFz,F5,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0
F8,0.0,0.0,0.375,0.25,0.375,0.0,0.0,0.0
AFz,0.0,0.0,0.23809523809523808,0.09523809523809523,0.6666666666666666,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
