,Fp1,FT9,F8,Fp2,AF7,POz,AF8,FCz
Fp1,0.47619047619047616,0.0,0.19047619047619047,0.0,0.0,0.14285714285714285,0.19047619047619047,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3125,0.0,0.25,0.0,0.0,0.1875,0.25,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.2,0.26666666666666666,0.0
AF8,0.3125,0.0,0.25,0.0,0.0,0.1875,0.25,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
