,Fp1,FT9,F8,Fp2,AF7,POz,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0
F8,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0
Fp2,0.0,0.0625,0.25,0.6875,0.0,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7
