,Fp1,Fz,TP9,TP10,F8,AF7,AFz,AF8
Fp1,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
AF8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.625
