,Fp1,Fz,TP9,TP10,F8,AF7,AFz,AF8
Fp1,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222
Fz,0.0625,0.25,0.125,0.0,0.25,0.0,0.0,0.3125
TP9,0.08333333333333333,0.25,0.16666666666666666,0.0,0.25,0.0,0.0,0.25
TP10,0.0,0.0,0.0,0.4864864864864865,0.0,0.5135135135135135,0.0,0.0
F8,0.0625,0.25,0.125,0.0,0.25,0.0,0.0,0.3125
AF7,0.0,0.0,0.0,0.4857142857142857,0.0,0.5142857142857142,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.047619047619047616,0.19047619047619047,0.09523809523809523,0.0,0.19047619047619047,0.0,0.0,0.47619047619047616
