,Fp1,Fz,TP9,TP10,F8,AF7,AFz,AF8
Fp1,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2
