,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,transversetemporal-rh
bankssts-rh,0.582089552238806,0.17164179104477612,0.15298507462686567,0.0,0.0,0.022388059701492536,0.0,0.0708955223880597
frontalpole-lh,0.15100671140939598,0.5503355704697986,0.18456375838926176,0.0,0.016778523489932886,0.06711409395973154,0.02348993288590604,0.006711409395973154
frontalpole-rh,0.13758389261744966,0.20134228187919462,0.48322147651006714,0.0,0.026845637583892617,0.10738255033557047,0.013422818791946308,0.030201342281879196
medialorbitofrontal-rh,0.0,0.0,0.0,0.639344262295082,0.0,0.02185792349726776,0.2786885245901639,0.060109289617486336
parsorbitalis-lh,0.0,0.018072289156626505,0.04819277108433735,0.0,0.7590361445783133,0.16265060240963855,0.0,0.012048192771084338
parsorbitalis-rh,0.022222222222222223,0.06666666666666667,0.13333333333333333,0.007407407407407408,0.10740740740740741,0.6370370370370371,0.0,0.025925925925925925
rostralanteriorcingulate-rh,0.0,0.04128440366972477,0.009174311926605505,0.22935779816513763,0.0,0.0,0.6972477064220184,0.022935779816513763
transversetemporal-rh,0.1201923076923077,0.0,0.02403846153846154,0.07211538461538461,0.0,0.02403846153846154,0.03365384615384615,0.7259615384615384
