,frontalpole-rh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parstriangularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.5242718446601942,0.0,0.1941747572815534,0.04854368932038835,0.10679611650485436,0.0,0.1262135922330097,0.0
insula-rh,0.0,0.2660098522167488,0.0,0.15763546798029557,0.12807881773399016,0.15763546798029557,0.1330049261083744,0.15763546798029557
lateraloccipital-lh,0.29508196721311475,0.0,0.6885245901639344,0.0,0.01639344262295082,0.0,0.0,0.0
lateralorbitofrontal-rh,0.046153846153846156,0.14358974358974358,0.010256410256410256,0.22564102564102564,0.2153846153846154,0.11794871794871795,0.12307692307692308,0.11794871794871795
medialorbitofrontal-rh,0.08571428571428572,0.12571428571428572,0.017142857142857144,0.21714285714285714,0.25142857142857145,0.09714285714285714,0.10857142857142857,0.09714285714285714
parstriangularis-rh,0.0,0.17733990147783252,0.0,0.1330049261083744,0.10344827586206896,0.23645320197044334,0.1477832512315271,0.2019704433497537
rostralanteriorcingulate-lh,0.05660377358490566,0.12735849056603774,0.0,0.12264150943396226,0.10849056603773585,0.1320754716981132,0.32075471698113206,0.1320754716981132
rostralanteriorcingulate-rh,0.0,0.18090452261306533,0.0,0.135678391959799,0.10552763819095477,0.21105527638190955,0.15577889447236182,0.21105527638190955
