,bankssts-lh,entorhinal-lh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.9632352941176471,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.015384615384615385,0.7743589743589744,0.020512820512820513,0.0,0.0,0.06666666666666667,0.12307692307692308,0.0
frontalpole-lh,0.0,0.00816326530612245,0.5755102040816327,0.15510204081632653,0.2163265306122449,0.04081632653061224,0.0,0.004081632653061225
frontalpole-rh,0.0,0.0,0.11072664359861592,0.5397923875432526,0.08304498269896193,0.15570934256055363,0.0,0.11072664359861592
rostralanteriorcingulate-lh,0.0,0.0,0.30808080808080807,0.1414141414141414,0.494949494949495,0.0,0.0,0.05555555555555555
rostralanteriorcingulate-rh,0.0,0.05660377358490566,0.022641509433962263,0.11320754716981132,0.0,0.7396226415094339,0.03018867924528302,0.03773584905660377
temporalpole-lh,0.0,0.17365269461077845,0.0,0.0,0.0,0.04790419161676647,0.7425149700598802,0.03592814371257485
temporalpole-rh,0.0,0.0,0.014705882352941176,0.14705882352941177,0.06372549019607843,0.0392156862745098,0.0392156862745098,0.696078431372549
