,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.339906103286385,0.008450704225352112,0.14553990610328638,0.16150234741784036,0.11455399061032864,0.04225352112676056,0.15586854460093896,0.03192488262910798
frontalpole-lh,0.029411764705882353,0.6628959276018099,0.0,0.0,0.0022624434389140274,0.19230769230769232,0.011312217194570135,0.10180995475113122
fusiform-lh,0.0958904109589041,0.0,0.27945205479452057,0.18493150684931506,0.1863013698630137,0.003424657534246575,0.20342465753424657,0.04657534246575343
inferiortemporal-lh,0.1103202846975089,0.0,0.19644128113879003,0.27615658362989326,0.15516014234875444,0.0014234875444839859,0.18505338078291814,0.07544483985765124
lingual-lh,0.0851985559566787,0.001444043321299639,0.1891696750902527,0.14945848375451262,0.30685920577617326,0.03176895306859206,0.21155234657039712,0.02454873646209386
middletemporal-lh,0.0858806404657933,0.11644832605531295,0.010189228529839884,0.005822416302765648,0.06695778748180495,0.5385735080058224,0.03202328966521106,0.14410480349344978
parahippocampal-lh,0.10143042912873862,0.0019505851755526658,0.19830949284785435,0.1684005201560468,0.19830949284785435,0.009102730819245773,0.28738621586475943,0.035110533159947985
temporalpole-lh,0.048994974874371856,0.056532663316582916,0.08793969849246232,0.13190954773869346,0.04648241206030151,0.13442211055276382,0.06658291457286432,0.4271356783919598
