,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5819397993311036,0.0,0.0,0.10535117056856187,0.11705685618729098,0.0802675585284281,0.07692307692307693,0.038461538461538464
frontalpole-lh,0.0,0.8963730569948186,0.05958549222797927,0.010362694300518135,0.007772020725388601,0.0,0.0,0.025906735751295335
frontalpole-rh,0.0,0.04600484261501211,0.9225181598062954,0.0,0.0,0.0,0.031476997578692496,0.0
fusiform-lh,0.09262166405023547,0.009419152276295133,0.0,0.45839874411302983,0.2778649921507064,0.0706436420722135,0.03296703296703297,0.058084772370486655
parahippocampal-lh,0.09154929577464789,0.007042253521126761,0.0,0.24788732394366197,0.5535211267605634,0.04366197183098591,0.030985915492957747,0.02535211267605634
parahippocampal-rh,0.08037383177570094,0.0,0.0,0.09158878504672897,0.0616822429906542,0.680373831775701,0.0616822429906542,0.024299065420560748
temporalpole-lh,0.0962800875273523,0.0,0.024070021881838075,0.05470459518599562,0.061269146608315096,0.05908096280087528,0.7045951859956237,0.0
temporalpole-rh,0.048728813559322036,0.01694915254237288,0.0,0.07415254237288135,0.03389830508474576,0.019067796610169493,0.0,0.8072033898305084
