,bankssts-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,fusiform-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh
bankssts-rh,0.8374760994263862,0.011472275334608031,0.011472275334608031,0.0,0.0,0.0038240917782026767,0.06309751434034416,0.07265774378585087
entorhinal-lh,0.011396011396011397,0.584045584045584,0.04700854700854701,0.0,0.14387464387464388,0.13247863247863248,0.029914529914529916,0.05128205128205128
entorhinal-rh,0.01098901098901099,0.10164835164835165,0.7967032967032966,0.0,0.0,0.038461538461538464,0.0,0.0521978021978022
frontalpole-lh,0.0,0.0,0.0,0.8796561604584527,0.06876790830945559,0.02865329512893983,0.0,0.022922636103151862
fusiform-lh,0.0,0.15855572998430142,0.0,0.029827315541601257,0.5102040816326531,0.21036106750392464,0.08006279434850863,0.01098901098901099
parahippocampal-lh,0.0,0.12718204488778054,0.014962593516209476,0.007481296758104738,0.18204488778054864,0.5311720698254364,0.09226932668329177,0.04488778054862843
parahippocampal-rh,0.05698529411764706,0.03125,0.0,0.0,0.09375,0.12867647058823528,0.6875,0.001838235294117647
temporalpole-lh,0.06060606060606061,0.0481283422459893,0.030303030303030304,0.0142602495543672,0.0017825311942959,0.058823529411764705,0.0,0.786096256684492
