,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.6613756613756614,0.01763668430335097,0.03350970017636684,0.05114638447971781,0.014109347442680775,0.04409171075837742,0.014109347442680775,0.164021164021164
frontalpole-lh,0.01507537688442211,0.4434673366834171,0.11683417085427136,0.11557788944723618,0.005025125628140704,0.1092964824120603,0.10301507537688442,0.09170854271356783
frontalpole-rh,0.018645731108930325,0.09224730127576054,0.38959764474975467,0.16977428851815504,0.0647693817468106,0.1295387634936212,0.12070657507360157,0.014720314033366046
medialorbitofrontal-rh,0.02446183953033268,0.0812133072407045,0.1771037181996086,0.3522504892367906,0.05185909980430528,0.14090019569471623,0.13209393346379647,0.040117416829745595
parahippocampal-rh,0.016339869281045753,0.0032679738562091504,0.10130718954248366,0.08333333333333333,0.6666666666666666,0.03758169934640523,0.08333333333333333,0.008169934640522876
rostralanteriorcingulate-lh,0.031877213695395513,0.09917355371900827,0.15230224321133412,0.17473435655253838,0.02715466351829988,0.3293978748524203,0.17237308146399055,0.012987012987012988
rostralanteriorcingulate-rh,0.0111731843575419,0.08268156424581005,0.12067039106145251,0.14972067039106146,0.054748603351955305,0.1564245810055866,0.4245810055865922,0.0
temporalpole-rh,0.14944649446494465,0.14022140221402213,0.023985239852398525,0.07933579335793357,0.00922509225092251,0.02029520295202952,0.0,0.577490774907749
