,Fp1,F7,FT9,P7,TP10,Fp2,P5,AF8
Fp1,0.3793103448275862,0.0,0.0,0.27586206896551724,0.0,0.3448275862068966,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.34,0.0,0.0,0.32,0.0,0.34,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.7272727272727273,0.0,0.2727272727272727,0.0
Fp2,0.3684210526315789,0.0,0.0,0.2807017543859649,0.0,0.3508771929824561,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.15625,0.0,0.84375,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
