,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.20606060606060606,0.22424242424242424,0.08484848484848485,0.024242424242424242,0.10909090909090909,0.0,0.12727272727272726,0.22424242424242424
parsopercularis-lh,0.18681318681318682,0.24725274725274726,0.07692307692307693,0.02197802197802198,0.11538461538461539,0.0,0.12087912087912088,0.23076923076923078
postcentral-lh,0.13131313131313133,0.15151515151515152,0.5252525252525253,0.0,0.04040404040404041,0.0,0.0,0.15151515151515152
superiorparietal-lh,0.05154639175257732,0.05154639175257732,0.0,0.36082474226804123,0.09278350515463918,0.3402061855670103,0.05154639175257732,0.05154639175257732
superiorparietal-rh,0.16393442622950818,0.18032786885245902,0.040983606557377046,0.07377049180327869,0.21311475409836064,0.040983606557377046,0.12295081967213115,0.16393442622950818
superiortemporal-lh,0.0,0.0,0.0,0.2980769230769231,0.038461538461538464,0.5865384615384616,0.0,0.07692307692307693
superiortemporal-rh,0.18691588785046728,0.19626168224299065,0.0,0.037383177570093455,0.1308411214953271,0.0,0.24299065420560748,0.205607476635514
supramarginal-lh,0.17616580310880828,0.21243523316062177,0.07253886010362694,0.02072538860103627,0.09326424870466321,0.046632124352331605,0.11917098445595854,0.25906735751295334
