,Fp1,FT9,T7,TP9,O2,Fp2,AF7,TP7
Fp1,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.44776119402985076,0.0,0.0,0.0,0.0,0.5522388059701493,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
