,FC2,Fp2,AF7,C2,FC4,AF8,F2,FCz
FC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.6851289833080425,0.2488619119878604,0.0,0.0,0.06600910470409711,0.0,0.0
AF7,0.0,0.19248826291079812,0.607981220657277,0.04988262910798122,0.04988262910798122,0.0,0.04988262910798122,0.04988262910798122
C2,0.0,0.0,0.03429247142294048,0.24122979897516753,0.24122979897516753,0.0,0.24162396531336225,0.24162396531336225
FC4,0.0,0.0,0.03429247142294048,0.24122979897516753,0.24122979897516753,0.0,0.24162396531336225,0.24162396531336225
AF8,0.0,0.0640542577241899,0.0,0.0,0.0,0.9359457422758101,0.0,0.0
F2,0.0,0.0,0.03434662455586261,0.24121594946703515,0.24121594946703515,0.0,0.24161073825503357,0.24161073825503357
FCz,0.0,0.0,0.03434662455586261,0.24121594946703515,0.24121594946703515,0.0,0.24161073825503357,0.24161073825503357
