,Fp1,F3,P3,Fp2,AF7,F6,AF8,AF4
Fp1,0.32142857142857145,0.04285714285714286,0.0,0.29285714285714287,0.014285714285714285,0.0,0.30714285714285716,0.02142857142857143
F3,0.07526881720430108,0.27956989247311825,0.053763440860215055,0.053763440860215055,0.17204301075268819,0.0967741935483871,0.053763440860215055,0.21505376344086022
P3,0.0,0.056,0.32,0.0,0.16,0.32,0.0,0.144
Fp2,0.296,0.024,0.016,0.328,0.0,0.0,0.336,0.0
AF7,0.024390243902439025,0.15447154471544716,0.14634146341463414,0.008130081300813009,0.23577235772357724,0.17886178861788618,0.008130081300813009,0.24390243902439024
F6,0.0,0.07913669064748201,0.2589928057553957,0.0,0.17266187050359713,0.33093525179856115,0.0,0.15827338129496402
AF8,0.3,0.023076923076923078,0.015384615384615385,0.3230769230769231,0.0,0.0,0.3384615384615385,0.0
AF4,0.032,0.184,0.128,0.016,0.216,0.16,0.016,0.248
