,Fp1,F8,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.3482142857142857,0.08035714285714286,0.17857142857142858,0.0,0.0,0.0,0.33035714285714285,0.0625
F8,0.21739130434782608,0.1956521739130435,0.21739130434782608,0.0,0.0,0.0,0.21739130434782608,0.15217391304347827
Fp2,0.2602739726027397,0.1232876712328767,0.2876712328767123,0.0,0.0,0.0,0.2328767123287671,0.0958904109589041
AF7,0.0,0.0,0.0,0.4489795918367347,0.1326530612244898,0.41836734693877553,0.0,0.0
AFz,0.0,0.0,0.0,0.34210526315789475,0.3157894736842105,0.34210526315789475,0.0,0.0
F6,0.0,0.0,0.0,0.3978494623655914,0.13978494623655913,0.46236559139784944,0.0,0.0
AF8,0.34513274336283184,0.07964601769911504,0.1592920353982301,0.0,0.0,0.0,0.35398230088495575,0.061946902654867256
F2,0.20512820512820512,0.20512820512820512,0.20512820512820512,0.0,0.0,0.0,0.20512820512820512,0.1794871794871795
