,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parsorbitalis-rh,pericalcarine-rh,temporalpole-lh
frontalpole-lh,0.72,0.15466666666666667,0.0,0.0,0.0,0.050666666666666665,0.07466666666666667,0.0
frontalpole-rh,0.10927835051546392,0.6164948453608248,0.030927835051546393,0.020618556701030927,0.0577319587628866,0.11958762886597939,0.04536082474226804,0.0
isthmuscingulate-rh,0.0,0.03009259259259259,0.5370370370370371,0.14814814814814814,0.06018518518518518,0.0,0.22453703703703703,0.0
lingual-lh,0.0,0.030501089324618737,0.12636165577342048,0.5969498910675382,0.15468409586056645,0.004357298474945534,0.07407407407407407,0.013071895424836602
parahippocampal-lh,0.0,0.05970149253731343,0.0511727078891258,0.16631130063965885,0.6247334754797441,0.021321961620469083,0.0767590618336887,0.0
parsorbitalis-rh,0.05128205128205128,0.1794871794871795,0.0,0.0,0.017094017094017096,0.7521367521367521,0.0,0.0
pericalcarine-rh,0.05416666666666667,0.05,0.19166666666666668,0.08958333333333333,0.06666666666666667,0.0,0.5104166666666666,0.0375
temporalpole-lh,0.0,0.0,0.0,0.02097902097902098,0.0,0.0,0.1258741258741259,0.8531468531468531
