,bankssts-lh,fusiform-lh,inferiorparietal-lh,inferiortemporal-lh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,transversetemporal-lh
bankssts-lh,0.3092105263157895,0.17763157894736842,0.09868421052631579,0.1118421052631579,0.15789473684210525,0.0,0.09868421052631579,0.046052631578947366
fusiform-lh,0.15328467153284672,0.24087591240875914,0.1386861313868613,0.058394160583941604,0.1897810218978102,0.0,0.1386861313868613,0.08029197080291971
inferiorparietal-lh,0.11578947368421053,0.15789473684210525,0.2,0.021052631578947368,0.16842105263157894,0.0,0.18947368421052632,0.14736842105263157
inferiortemporal-lh,0.26136363636363635,0.1590909090909091,0.06818181818181818,0.3181818181818182,0.125,0.0,0.06818181818181818,0.0
lateraloccipital-lh,0.14516129032258066,0.1935483870967742,0.16129032258064516,0.04838709677419355,0.1935483870967742,0.0,0.16129032258064516,0.0967741935483871
pericalcarine-lh,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0
pericalcarine-rh,0.11578947368421053,0.15789473684210525,0.2,0.021052631578947368,0.16842105263157894,0.0,0.18947368421052632,0.14736842105263157
transversetemporal-lh,0.058823529411764705,0.13725490196078433,0.21568627450980393,0.0,0.1568627450980392,0.0,0.19607843137254902,0.23529411764705882
