,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.6673511293634496,0.08624229979466119,0.008213552361396304,0.014373716632443531,0.0,0.014373716632443531,0.07392197125256673,0.13552361396303902
frontalpole-rh,0.08666666666666667,0.6977777777777778,0.0,0.0,0.0,0.0,0.09777777777777778,0.11777777777777777
fusiform-lh,0.024242424242424242,0.0,0.47878787878787876,0.24646464646464647,0.05656565656565657,0.1797979797979798,0.0,0.014141414141414142
inferiortemporal-lh,0.03067484662576687,0.0,0.2229038854805726,0.5071574642126789,0.049079754601226995,0.15950920245398773,0.002044989775051125,0.028629856850715747
isthmuscingulate-rh,0.0,0.0,0.09146341463414634,0.07621951219512195,0.7682926829268293,0.06402439024390244,0.0,0.0
parahippocampal-lh,0.02570093457943925,0.0,0.18925233644859812,0.1542056074766355,0.035046728971962614,0.5957943925233645,0.0,0.0
rostralanteriorcingulate-lh,0.060109289617486336,0.12295081967213115,0.0,0.0,0.0,0.0,0.7076502732240437,0.1092896174863388
rostralanteriorcingulate-rh,0.16962025316455695,0.10126582278481013,0.007594936708860759,0.027848101265822784,0.0,0.0,0.11392405063291139,0.579746835443038
