,bankssts-lh,fusiform-lh,inferiorparietal-lh,inferiortemporal-lh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,transversetemporal-lh
bankssts-lh,0.3509700176366843,0.14109347442680775,0.1111111111111111,0.08818342151675485,0.09347442680776014,0.06172839506172839,0.10229276895943562,0.05114638447971781
fusiform-lh,0.08333333333333333,0.2923497267759563,0.12021857923497267,0.03278688524590164,0.1680327868852459,0.12568306010928962,0.11202185792349727,0.06557377049180328
inferiorparietal-lh,0.08634222919937205,0.1695447409733124,0.23861852433281006,0.018838304552590265,0.13657770800627944,0.09105180533751962,0.14599686028257458,0.1130298273155416
inferiortemporal-lh,0.1561712846347607,0.07052896725440806,0.06801007556675064,0.40554156171284633,0.07808564231738035,0.07304785894206549,0.11586901763224182,0.0327455919395466
lateraloccipital-lh,0.06198347107438017,0.1584022038567493,0.09504132231404959,0.04132231404958678,0.29476584022038566,0.1652892561983471,0.0881542699724518,0.09504132231404959
pericalcarine-lh,0.0425531914893617,0.16134751773049646,0.0797872340425532,0.04964539007092199,0.18971631205673758,0.29432624113475175,0.09397163120567376,0.08865248226950355
pericalcarine-rh,0.08389261744966443,0.16610738255033558,0.174496644295302,0.053691275167785234,0.12080536912751678,0.087248322147651,0.2785234899328859,0.03523489932885906
transversetemporal-lh,0.06872037914691943,0.0971563981042654,0.17061611374407584,0.04265402843601896,0.15165876777251186,0.10426540284360189,0.04739336492890995,0.3175355450236967
