,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
insula-lh,0.13414634146341464,0.14227642276422764,0.13414634146341464,0.14227642276422764,0.034552845528455285,0.13211382113821138,0.1402439024390244,0.1402439024390244
insula-rh,0.13140311804008908,0.1447661469933185,0.13140311804008908,0.1447661469933185,0.024498886414253896,0.1291759465478842,0.1403118040089087,0.15367483296213807
lateralorbitofrontal-lh,0.13402061855670103,0.1422680412371134,0.13402061855670103,0.1422680412371134,0.032989690721649485,0.13195876288659794,0.1402061855670103,0.1422680412371134
lateralorbitofrontal-rh,0.13157894736842105,0.14473684210526316,0.13157894736842105,0.14473684210526316,0.02412280701754386,0.12938596491228072,0.14035087719298245,0.15350877192982457
parahippocampal-rh,0.12340425531914893,0.09361702127659574,0.11914893617021277,0.09787234042553192,0.23829787234042554,0.1276595744680851,0.1148936170212766,0.0851063829787234
rostralanteriorcingulate-lh,0.13562753036437247,0.1396761133603239,0.13562753036437247,0.1417004048582996,0.03643724696356275,0.13360323886639677,0.1396761133603239,0.13765182186234817
rostralanteriorcingulate-rh,0.13195876288659794,0.14432989690721648,0.13195876288659794,0.14432989690721648,0.030927835051546393,0.12989690721649486,0.1402061855670103,0.1463917525773196
temporalpole-rh,0.1313364055299539,0.14516129032258066,0.1313364055299539,0.14516129032258066,0.02304147465437788,0.12903225806451613,0.14055299539170507,0.1543778801843318
