,bankssts-lh,fusiform-lh,inferiorparietal-lh,inferiortemporal-lh,lateraloccipital-lh,pericalcarine-lh,pericalcarine-rh,transversetemporal-lh
bankssts-lh,0.36764705882352944,0.23529411764705882,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.15441176470588236,0.03676470588235294,0.029411764705882353
fusiform-lh,0.19310344827586207,0.4,0.07586206896551724,0.041379310344827586,0.041379310344827586,0.10344827586206896,0.09655172413793103,0.04827586206896552
inferiorparietal-lh,0.17647058823529413,0.22058823529411764,0.29411764705882354,0.0,0.0,0.058823529411764705,0.23529411764705882,0.014705882352941176
inferiortemporal-lh,0.00847457627118644,0.01694915254237288,0.01694915254237288,0.4322033898305085,0.1440677966101695,0.2457627118644068,0.11016949152542373,0.025423728813559324
lateraloccipital-lh,0.144,0.048,0.0,0.136,0.408,0.192,0.064,0.008
pericalcarine-lh,0.10493827160493827,0.12345679012345678,0.04938271604938271,0.1419753086419753,0.07407407407407407,0.3950617283950617,0.1111111111111111,0.0
pericalcarine-rh,0.0784313725490196,0.1437908496732026,0.13071895424836602,0.0457516339869281,0.06535947712418301,0.0784313725490196,0.45098039215686275,0.006535947712418301
transversetemporal-lh,0.07407407407407407,0.14814814814814814,0.0,0.2222222222222222,0.14814814814814814,0.0,0.037037037037037035,0.37037037037037035
