,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.1461038961038961,0.09090909090909091,0.12987012987012986,0.1396103896103896,0.1396103896103896,0.1038961038961039,0.10064935064935066,0.14935064935064934
parstriangularis-rh,0.12272727272727273,0.14545454545454545,0.09545454545454546,0.11363636363636363,0.12727272727272726,0.1318181818181818,0.1409090909090909,0.12272727272727273
postcentral-lh,0.15073529411764705,0.08088235294117647,0.15073529411764705,0.13970588235294118,0.13602941176470587,0.09558823529411764,0.09191176470588236,0.15441176470588236
postcentral-rh,0.14527027027027026,0.0945945945945946,0.12837837837837837,0.15202702702702703,0.13175675675675674,0.09797297297297297,0.10135135135135136,0.14864864864864866
precentral-lh,0.13993174061433447,0.09897610921501707,0.11945392491467577,0.13310580204778158,0.14334470989761092,0.11604095563139932,0.10921501706484642,0.13993174061433447
superiorparietal-lh,0.12448132780082988,0.12448132780082988,0.0995850622406639,0.11618257261410789,0.13278008298755187,0.14107883817427386,0.13692946058091288,0.12448132780082988
superiortemporal-lh,0.12345679012345678,0.13168724279835392,0.09876543209876543,0.11522633744855967,0.13168724279835392,0.13580246913580246,0.13991769547325103,0.12345679012345678
supramarginal-lh,0.14743589743589744,0.08974358974358974,0.13141025641025642,0.14102564102564102,0.13782051282051283,0.10256410256410256,0.09935897435897435,0.15064102564102563
