,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.128,0.124,0.128,0.124,0.116,0.12,0.128,0.132
inferiorparietal-rh,0.1285140562248996,0.12449799196787148,0.1285140562248996,0.12449799196787148,0.11646586345381527,0.12048192771084337,0.1285140562248996,0.1285140562248996
parsopercularis-lh,0.128,0.124,0.128,0.124,0.116,0.12,0.128,0.132
postcentral-lh,0.1285140562248996,0.12449799196787148,0.1285140562248996,0.12449799196787148,0.11646586345381527,0.12048192771084337,0.1285140562248996,0.1285140562248996
postcentral-rh,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12184873949579832,0.12184873949579832,0.12605042016806722,0.12605042016806722
precentral-lh,0.1285140562248996,0.12449799196787148,0.1285140562248996,0.12449799196787148,0.11646586345381527,0.12048192771084337,0.1285140562248996,0.1285140562248996
superiorparietal-lh,0.128,0.124,0.128,0.124,0.116,0.12,0.128,0.132
supramarginal-lh,0.128,0.124,0.128,0.124,0.116,0.12,0.128,0.132
